"pwsid","year","unemploy_rate"
"PA2520033",2004,5.94
"PA2520033",2006,5.68
"PA2520033",2008,6
"PA2520033",2010,9.74
"PA2520033",2012,10.12
"PA2520033",2014,7.59
"PA2520033",2016,6.36
"PA2520033",2018,5.26
"PA2520033",2020,8.41
"PA2520033",2021,7.91
"PA2520034",1990,5.72
"PA2520034",1992,8.43
"PA2520034",1994,7.43
"PA2520034",1996,5.07
"PA2520034",1998,4.34
"PA2520034",2000,3.75
"PA2520034",2002,5.64
"PA2520034",2004,5.94
"PA2520034",2006,5.68
"PA2520034",2008,6
"PA2520034",2010,9.74
"PA2520034",2012,10.12
"PA2520034",2014,7.59
"PA2520034",2016,6.36
"PA2520034",2018,5.26
"PA2520034",2020,8.41
"PA2520034",2021,7.91
"PA2520035",1990,5.72
"PA2520035",1992,8.43
"PA2520035",1994,7.43
"PA2520035",1996,5.07
"PA2520035",1998,4.34
"PA2520035",2000,3.75
"PA2520035",2002,5.64
"PA2520035",2004,5.94
"PA2520035",2006,5.68
"PA2520035",2008,6
"PA2520035",2010,9.74
"PA2520035",2012,10.12
"PA2520035",2014,7.59
"PA2520035",2016,6.36
"PA2520035",2018,5.26
"PA2520035",2020,8.41
"PA2520035",2021,7.91
"PA2520037",1990,5.72
"PA2520037",1992,8.43
"PA2520037",1994,7.43
"PA2520037",1996,5.07
"PA2520037",1998,4.34
"PA2520037",2000,3.75
"PA2520037",2002,5.64
"PA2520037",2004,5.94
"PA2520037",2006,5.68
"PA2520037",2008,6
"PA2520037",2010,9.74
"PA2520037",2012,10.12
"PA2520037",2014,7.59
"PA2520037",2016,6.36
"PA2520037",2018,5.26
"PA2520037",2020,8.41
"PA2520037",2021,7.91
"PA2520050",1990,5.72
"PA2520050",1992,8.43
"PA2520050",1994,7.43
"PA2520050",1996,5.07
"PA2520050",1998,4.34
"PA2520050",2000,3.75
"PA2520050",2002,5.64
"PA2520050",2004,5.94
"PA2520050",2006,5.68
"PA2520050",2008,6
"PA2520050",2010,9.74
"PA2520050",2012,10.12
"PA2520050",2014,7.59
"PA2520050",2016,6.36
"PA2520050",2018,5.26
"PA2520050",2020,8.41
"PA2520050",2021,7.91
"PA2520051",1990,5.72
"PA2520051",1992,8.43
"PA2520051",1994,7.43
"PA2520051",1996,5.07
"PA2520051",1998,4.34
"PA2520051",2000,3.75
"PA2520051",2002,5.64
"PA2520051",2004,5.94
"PA2520051",2006,5.68
"PA2520051",2008,6
"PA2520051",2010,9.74
"PA2520051",2012,10.12
"PA2520051",2014,7.59
"PA2520051",2016,6.36
"PA2520051",2018,5.26
"PA2520051",2020,8.41
"PA2520051",2021,7.91
"PA2520062",1990,6.68
"PA2520062",1992,10.34
"PA2520062",1994,8.48
"PA2520062",1996,7.32
"PA2520062",1998,5.97
"PA2520062",2000,4.05
"PA2520062",2002,5.76
"PA2520062",2004,5.81
"PA2520062",2006,5.3
"PA2520062",2008,5.99
"PA2520062",2010,9.73
"PA2520062",2012,9.85
"PA2520062",2014,7.55
"PA2520062",2016,6.26
"PA2520062",2018,5.29
"PA2520062",2020,8.72
"PA2520062",2021,8.03
"PA2520096",1990,5.72
"PA2520096",1992,8.43
"PA2520096",1994,7.43
"PA2520096",1996,5.07
"PA2520096",1998,4.34
"PA2520096",2000,3.75
"PA2520096",2002,5.64
"PA2520096",2004,5.94
"PA2520096",2006,5.68
"PA2520096",2008,6
"PA2520096",2010,9.74
"PA2520096",2012,10.12
"PA2520096",2014,7.59
"PA2520096",2016,6.36
"PA2520096",2018,5.26
"PA2520096",2020,8.41
"PA2520096",2021,7.91
"PA2590038",1990,7.7
"PA2590038",1992,7.72
"PA2590038",1994,6.4
"PA2590038",1996,7.44
"PA2590038",1998,5.57
"PA2590038",2000,4.39
"PA2590038",2002,6.5
"PA2590038",2004,5.79
"PA2590038",2006,5.45
"PA2590038",2008,6.06
"PA2590038",2010,8.31
"PA2590038",2012,7.62
"PA2590038",2014,6.93
"PA2590038",2016,7.11
"PA2590038",2018,5.11
"PA2590038",2020,7.85
"PA2590038",2021,6.74
"PA2590042",1990,7.7
"PA2590042",1992,7.72
"PA2590042",1994,6.4
"PA2590042",1996,7.44
"PA2590042",1998,5.57
"PA2590042",2000,4.39
"PA2590042",2002,6.5
"PA2590042",2004,5.79
"PA2590042",2006,5.45
"PA2590042",2008,6.06
"PA2590042",2010,8.31
"PA2590042",2012,7.62
"PA2590042",2014,6.93
"PA2590042",2016,7.11
"PA2590042",2018,5.11
"PA2590042",2020,7.85
"PA2590042",2021,6.74
"PA2640025",1990,6.74
"PA2640025",1992,10.61
"PA2640025",1994,9.43
"PA2640025",1996,8.66
"PA2640025",1998,6.66
"PA2640025",2000,4.49
"PA2640025",2002,5.15
"PA2640025",2004,5.16
"PA2640025",2006,4.15
"PA2640025",2008,5.21
"PA2640025",2010,8.12
"PA2640025",2012,8.05
"PA2640025",2014,6.4
"PA2640025",2016,5.73
"PA2640025",2018,4.67
"PA2640025",2020,7.56
"PA2640025",2021,6.47
"PA2660014",1990,6.78
"PA2660014",1992,10.37
"PA2660014",1994,8.23
"PA2660014",1996,7.94
"PA2660014",1998,7.16
"PA2660014",2000,4.76
"PA2660014",2002,6.04
"PA2660014",2004,6.11
"PA2660014",2006,5.13
"PA2660014",2008,6.03
"PA2660014",2010,8.77
"PA2660014",2012,8.95
"PA2660014",2014,6.65
"PA2660014",2016,6.2
"PA2660014",2018,4.47
"PA2660014",2020,7.2
"PA2660014",2021,6.35
"PA3060010",1990,5.28
"PA3060010",1992,6.69
"PA3060010",1994,4.93
"PA3060010",1996,4.42
"PA3060010",1998,4.3
"PA3060010",2000,3.89
"PA3060010",2002,5.96
"PA3060010",2004,5.25
"PA3060010",2006,4.36
"PA3060010",2008,5.35
"PA3060010",2010,8.67
"PA3060010",2012,7.66
"PA3060010",2014,5.49
"PA3060010",2016,4.96
"PA3060010",2018,4.12
"PA3060010",2020,7.18
"PA3060010",2021,6.88
"PA3060018",1990,5.28
"PA3060018",1992,6.69
"PA3060018",1994,4.93
"PA3060018",1996,4.42
"PA3060018",1998,4.3
"PA3060018",2000,3.89
"PA3060018",2002,5.96
"PA3060018",2004,5.25
"PA3060018",2006,4.36
"PA3060018",2008,5.35
"PA3060018",2010,8.67
"PA3060018",2012,7.66
"PA3060018",2014,5.49
"PA3060018",2016,4.96
"PA3060018",2018,4.12
"PA3060018",2020,7.18
"PA3060018",2021,6.88
"PA3060035",1990,5.28
"PA3060035",1992,6.69
"PA3060035",1994,4.93
"PA3060035",1996,4.42
"PA3060035",1998,4.3
"PA3060035",2000,3.89
"PA3060035",2002,5.96
"PA3060035",2004,5.25
"PA3060035",2006,4.36
"PA3060035",2008,5.35
"PA3060035",2010,8.67
"PA3060035",2012,7.66
"PA3060035",2014,5.49
"PA3060035",2016,4.96
"PA3060035",2018,4.12
"PA3060035",2020,7.18
"PA3060035",2021,6.88
"PA3060038",1990,5.28
"PA3060038",1992,6.69
"PA3060038",1994,4.93
"PA3060038",1996,4.42
"PA3060038",1998,4.3
"PA3060038",2000,3.89
"PA3060038",2002,5.96
"PA3060038",2004,5.25
"PA3060038",2006,4.36
"PA3060038",2008,5.35
"PA3060038",2010,8.67
"PA3060038",2012,7.66
"PA3060038",2014,5.49
"PA3060038",2016,4.96
"PA3060038",2018,4.12
"PA3060038",2020,7.18
"PA3060038",2021,6.88
"PA3060041",1990,5.28
"PA3060041",1992,6.69
"PA3060041",1994,4.93
"PA3060041",1996,4.42
"PA3060041",1998,4.3
"PA3060041",2000,3.89
"PA3060041",2002,5.96
"PA3060041",2004,5.25
"PA3060041",2006,4.36
"PA3060041",2008,5.35
"PA3060041",2010,8.67
"PA3060041",2012,7.66
"PA3060041",2014,5.49
"PA3060041",2016,4.96
"PA3060041",2018,4.12
"PA3060041",2020,7.18
"PA3060041",2021,6.88
"PA3060059",1990,5.28
"PA3060059",1992,6.69
"PA3060059",1994,4.93
"PA3060059",1996,4.42
"PA3060059",1998,4.3
"PA3060059",2000,3.89
"PA3060059",2002,5.96
"PA3060059",2004,5.25
"PA3060059",2006,4.36
"PA3060059",2008,5.35
"PA3060059",2010,8.67
"PA3060059",2012,7.66
"PA3060059",2014,5.49
"PA3060059",2016,4.96
"PA3060059",2018,4.12
"PA3060059",2020,7.18
"PA3060059",2021,6.88
"PA3060069",1990,5.28
"PA3060069",1992,6.69
"PA3060069",1994,4.93
"PA3060069",1996,4.42
"PA3060069",1998,4.3
"PA3060069",2000,3.89
"PA3060069",2002,5.96
"PA3060069",2004,5.25
"PA3060069",2006,4.36
"PA3060069",2008,5.35
"PA3060069",2010,8.67
"PA3060069",2012,7.66
"PA3060069",2014,5.49
"PA3060069",2016,4.96
"PA3060069",2018,4.12
"PA3060069",2020,7.18
"PA3060069",2021,6.88
"PA3060076",1990,5.28
"PA3060076",1992,6.69
"PA3060076",1994,4.93
"PA3060076",1996,4.42
"PA3060076",1998,4.3
"PA3060076",2000,3.89
"PA3060076",2002,5.96
"PA3060076",2004,5.25
"PA3060076",2006,4.36
"PA3060076",2008,5.35
"PA3060076",2010,8.67
"PA3060076",2012,7.66
"PA3060076",2014,5.49
"PA3060076",2016,4.96
"PA3060076",2018,4.12
"PA3060076",2020,7.18
"PA3060076",2021,6.88
"PA3060078",1990,5.28
"PA3060078",1992,6.69
"PA3060078",1994,4.93
"PA3060078",1996,4.42
"PA3060078",1998,4.3
"PA3060078",2000,3.89
"PA3060078",2002,5.96
"PA3060078",2004,5.25
"PA3060078",2006,4.36
"PA3060078",2008,5.35
"PA3060078",2010,8.67
"PA3060078",2012,7.66
"PA3060078",2014,5.49
"PA3060078",2016,4.96
"PA3060078",2018,4.12
"PA3060078",2020,7.18
"PA3060078",2021,6.88
"PA3060081",1990,5.28
"PA3060081",1992,6.69
"PA3060081",1994,4.93
"PA3060081",1996,4.42
"PA3060081",1998,4.3
"PA3060081",2000,3.89
"PA3060081",2002,5.96
"PA3060081",2004,5.25
"PA3060081",2006,4.36
"PA3060081",2008,5.35
"PA3060081",2010,8.67
"PA3060081",2012,7.66
"PA3060081",2014,5.49
"PA3060081",2016,4.96
"PA3060081",2018,4.12
"PA3060081",2020,7.18
"PA3060081",2021,6.88
"PA3060082",1990,5.28
"PA3060082",1992,6.69
"PA3060082",1994,4.93
"PA3060082",1996,4.42
"PA3060082",1998,4.3
"PA3060082",2000,3.89
"PA3060082",2002,5.96
"PA3060082",2004,5.25
"PA3060082",2006,4.36
"PA3060082",2008,5.35
"PA3060082",2010,8.67
"PA3060082",2012,7.66
"PA3060082",2014,5.49
"PA3060082",2016,4.96
"PA3060082",2018,4.12
"PA3060082",2020,7.18
"PA3060082",2021,6.88
"PA3060083",1990,5.28
"PA3060083",1992,6.69
"PA3060083",1994,4.93
"PA3060083",1996,4.42
"PA3060083",1998,4.3
"PA3060083",2000,3.89
"PA3060083",2002,5.96
"PA3060083",2004,5.25
"PA3060083",2006,4.36
"PA3060083",2008,5.35
"PA3060083",2010,8.67
"PA3060083",2012,7.66
"PA3060083",2014,5.49
"PA3060083",2016,4.96
"PA3060083",2018,4.12
"PA3060083",2020,7.18
"PA3060083",2021,6.88
"PA3060088",1990,5.28
"PA3060088",1992,6.69
"PA3060088",1994,4.93
"PA3060088",1996,4.42
"PA3060088",1998,4.3
"PA3060088",2000,3.89
"PA3060088",2002,5.96
"PA3060088",2004,5.25
"PA3060088",2006,4.36
"PA3060088",2008,5.35
"PA3060088",2010,8.67
"PA3060088",2012,7.66
"PA3060088",2014,5.49
"PA3060088",2016,4.96
"PA3060088",2018,4.12
"PA3060088",2020,7.18
"PA3060088",2021,6.88
"PA3060098",1990,5.28
"PA3060098",1992,6.69
"PA3060098",1994,4.93
"PA3060098",1996,4.42
"PA3060098",1998,4.3
"PA3060098",2000,3.89
"PA3060098",2002,5.96
"PA3060098",2004,5.25
"PA3060098",2006,4.36
"PA3060098",2008,5.35
"PA3060098",2010,8.67
"PA3060098",2012,7.66
"PA3060098",2014,5.49
"PA3060098",2016,4.96
"PA3060098",2018,4.12
"PA3060098",2020,7.18
"PA3060098",2021,6.88
"PA3061153",1990,5.28
"PA3061153",1992,6.69
"PA3061153",1994,4.93
"PA3061153",1996,4.42
"PA3061153",1998,4.3
"PA3061153",2000,3.89
"PA3061153",2002,5.96
"PA3061153",2004,5.25
"PA3061153",2006,4.36
"PA3061153",2008,5.35
"PA3061153",2010,8.67
"PA3061153",2012,7.66
"PA3061153",2014,5.49
"PA3061153",2016,4.96
"PA3061153",2018,4.12
"PA3061153",2020,7.18
"PA3061153",2021,6.88
"PA3130004",1990,7.75
"PA3130004",1992,10.01
"PA3130004",1994,8.2
"PA3130004",1996,8.23
"PA3130004",1998,6.91
"PA3130004",2000,5.6
"PA3130004",2002,6.94
"PA3130004",2004,6.68
"PA3130004",2006,5.53
"PA3130004",2008,6.37
"PA3130004",2010,10.59
"PA3130004",2012,9.81
"PA3130004",2014,7.08
"PA3130004",2016,6.1
"PA3130004",2018,5.08
"PA3130004",2020,7.28
"PA3130004",2021,6.99
"PA3130021",1990,7.52
"PA3130021",1992,10.79
"PA3130021",1994,8.06
"PA3130021",1996,7.68
"PA3130021",1998,7.15
"PA3130021",2000,5.1
"PA3130021",2002,6.87
"PA3130021",2004,6.41
"PA3130021",2006,5.82
"PA3130021",2008,6.73
"PA3130021",2010,10.59
"PA3130021",2012,10
"PA3130021",2014,7.09
"PA3130021",2016,5.95
"PA3130021",2018,5
"PA3130021",2020,7.49
"PA3130021",2021,6.95
"PA3390024",1990,5.09
"PA3390024",1992,7.04
"PA3390024",1994,5.57
"PA3390024",1996,5.3
"PA3390024",1998,4.28
"PA3390024",2000,3.62
"PA3390024",2002,5.66
"PA3390024",2004,5.33
"PA3390024",2006,4.56
"PA3390024",2008,5.62
"PA3390024",2010,9.19
"PA3390024",2012,8.48
"PA3390024",2014,6.06
"PA3390024",2016,5.33
"PA3390024",2018,4.56
"PA3390024",2020,7.64
"PA3390024",2021,7.19
"PA3390032",1990,5.09
"PA3390032",1992,7.04
"PA3390032",1994,5.57
"PA3390032",1996,5.3
"PA3390032",1998,4.28
"PA3390032",2000,3.62
"PA3390032",2002,5.66
"PA3390032",2004,5.33
"PA3390032",2006,4.56
"PA3390032",2008,5.62
"PA3390032",2010,9.19
"PA3390032",2012,8.48
"PA3390032",2014,6.06
"PA3390032",2016,5.33
"PA3390032",2018,4.56
"PA3390032",2020,7.64
"PA3390032",2021,7.19
"PA3390035",1990,5.09
"PA3390035",1992,7.04
"PA3390035",1994,5.57
"PA3390035",1996,5.3
"PA3390035",1998,4.28
"PA3390035",2000,3.62
"PA3390035",2002,5.66
"PA3390035",2004,5.33
"PA3390035",2006,4.56
"PA3390035",2008,5.62
"PA3390035",2010,9.19
"PA3390035",2012,8.48
"PA3390035",2014,6.06
"PA3390035",2016,5.33
"PA3390035",2018,4.56
"PA3390035",2020,7.64
"PA3390035",2021,7.19
"PA3390047",1990,5.09
"PA3390047",1992,7.04
"PA3390047",1994,5.57
"PA3390047",1996,5.3
"PA3390047",1998,4.28
"PA3390047",2000,3.62
"PA3390047",2002,5.66
"PA3390047",2004,5.33
"PA3390047",2006,4.56
"PA3390047",2008,5.62
"PA3390047",2010,9.19
"PA3390047",2012,8.48
"PA3390047",2014,6.06
"PA3390047",2016,5.33
"PA3390047",2018,4.56
"PA3390047",2020,7.64
"PA3390047",2021,7.19
"PA3390055",1990,5.09
"PA3390055",1992,7.04
"PA3390055",1994,5.57
"PA3390055",1996,5.3
"PA3390055",1998,4.28
"PA3390055",2000,3.62
"PA3390055",2002,5.66
"PA3390055",2004,5.33
"PA3390055",2006,4.56
"PA3390055",2008,5.62
"PA3390055",2010,9.19
"PA3390055",2012,8.48
"PA3390055",2014,6.06
"PA3390055",2016,5.33
"PA3390055",2018,4.56
"PA3390055",2020,7.64
"PA3390055",2021,7.19
"PA3390062",1990,5.09
"PA3390062",1992,7.04
"PA3390062",1994,5.57
"PA3390062",1996,5.3
"PA3390062",1998,4.28
"PA3390062",2000,3.62
"PA3390062",2002,5.66
"PA3390062",2004,5.33
"PA3390062",2006,4.56
"PA3390062",2008,5.62
"PA3390062",2010,9.19
"PA3390062",2012,8.48
"PA3390062",2014,6.06
"PA3390062",2016,5.33
"PA3390062",2018,4.56
"PA3390062",2020,7.64
"PA3390062",2021,7.19
"PA3390065",1990,5.09
"PA3390065",1992,7.04
"PA3390065",1994,5.57
"PA3390065",1996,5.3
"PA3390065",1998,4.28
"PA3390065",2000,3.62
"PA3390065",2002,5.66
"PA3390065",2004,5.33
"PA3390065",2006,4.56
"PA3390065",2008,5.62
"PA3390065",2010,9.19
"PA3390065",2012,8.48
"PA3390065",2014,6.06
"PA3390065",2016,5.33
"PA3390065",2018,4.56
"PA3390065",2020,7.64
"PA3390065",2021,7.19
"PA3390073",1990,5.09
"PA3390073",1992,7.04
"PA3390073",1994,5.57
"PA3390073",1996,5.3
"PA3390073",1998,4.28
"PA3390073",2000,3.62
"PA3390073",2002,5.66
"PA3390073",2004,5.33
"PA3390073",2006,4.56
"PA3390073",2008,5.62
"PA3390073",2010,9.19
"PA3390073",2012,8.48
"PA3390073",2014,6.06
"PA3390073",2016,5.33
"PA3390073",2018,4.56
"PA3390073",2020,7.64
"PA3390073",2021,7.19
"PA3390075",1990,5.09
"PA3390075",1992,7.04
"PA3390075",1994,5.57
"PA3390075",1996,5.3
"PA3390075",1998,4.28
"PA3390075",2000,3.62
"PA3390075",2002,5.66
"PA3390075",2004,5.33
"PA3390075",2006,4.56
"PA3390075",2008,5.62
"PA3390075",2010,9.19
"PA3390075",2012,8.48
"PA3390075",2014,6.06
"PA3390075",2016,5.33
"PA3390075",2018,4.56
"PA3390075",2020,7.64
"PA3390075",2021,7.19
"PA3390076",1990,5.09
"PA3390076",1992,7.04
"PA3390076",1994,5.57
"PA3390076",1996,5.3
"PA3390076",1998,4.28
"PA3390076",2000,3.62
"PA3390076",2002,5.66
"PA3390076",2004,5.33
"PA3390076",2006,4.56
"PA3390076",2008,5.62
"PA3390076",2010,9.19
"PA3390076",2012,8.48
"PA3390076",2014,6.06
"PA3390076",2016,5.33
"PA3390076",2018,4.56
"PA3390076",2020,7.64
"PA3390076",2021,7.19
"PA3390077",1990,5.09
"PA3390077",1992,7.04
"PA3390077",1994,5.57
"PA3390077",1996,5.3
"PA3390077",1998,4.28
"PA3390077",2000,3.62
"PA3390077",2002,5.66
"PA3390077",2004,5.33
"PA3390077",2006,4.56
"PA3390077",2008,5.62
"PA3390077",2010,9.19
"PA3390077",2012,8.48
"PA3390077",2014,6.06
"PA3390077",2016,5.33
"PA3390077",2018,4.56
"PA3390077",2020,7.64
"PA3390077",2021,7.19
"PA3390078",1990,5.09
"PA3390078",1992,7.04
"PA3390078",1994,5.57
"PA3390078",1996,5.3
"PA3390078",1998,4.28
"PA3390078",2000,3.62
"PA3390078",2002,5.66
"PA3390078",2004,5.33
"PA3390078",2006,4.56
"PA3390078",2008,5.62
"PA3390078",2010,9.19
"PA3390078",2012,8.48
"PA3390078",2014,6.06
"PA3390078",2016,5.33
"PA3390078",2018,4.56
"PA3390078",2020,7.64
"PA3390078",2021,7.19
"PA3390080",1990,5.09
"PA3390080",1992,7.04
"PA3390080",1994,5.57
"PA3390080",1996,5.3
"PA3390080",1998,4.28
"PA3390080",2000,3.62
"PA3390080",2002,5.66
"PA3390080",2004,5.33
"PA3390080",2006,4.56
"PA3390080",2008,5.62
"PA3390080",2010,9.19
"PA3390080",2012,8.48
"PA3390080",2014,6.06
"PA3390080",2016,5.33
"PA3390080",2018,4.56
"PA3390080",2020,7.64
"PA3390080",2021,7.19
"PA3390081",1990,5.09
"PA3390081",1992,7.04
"PA3390081",1994,5.57
"PA3390081",1996,5.3
"PA3390081",1998,4.28
"PA3390081",2000,3.62
"PA3390081",2002,5.66
"PA3390081",2004,5.33
"PA3390081",2006,4.56
"PA3390081",2008,5.62
"PA3390081",2010,9.19
"PA3390081",2012,8.48
"PA3390081",2014,6.06
"PA3390081",2016,5.33
"PA3390081",2018,4.56
"PA3390081",2020,7.64
"PA3390081",2021,7.19
"PA3390085",1990,5.09
"PA3390085",1992,7.04
"PA3390085",1994,5.57
"PA3390085",1996,5.3
"PA3390085",1998,4.28
"PA3390085",2000,3.62
"PA3390085",2002,5.66
"PA3390085",2004,5.33
"PA3390085",2006,4.56
"PA3390085",2008,5.62
"PA3390085",2010,9.19
"PA3390085",2012,8.48
"PA3390085",2014,6.06
"PA3390085",2016,5.33
"PA3390085",2018,4.56
"PA3390085",2020,7.64
"PA3390085",2021,7.19
"PA3390111",1990,5.09
"PA3390111",1992,7.04
"PA3390111",1994,5.57
"PA3390111",1996,5.3
"PA3390111",1998,4.28
"PA3390111",2000,3.62
"PA3390111",2002,5.66
"PA3390111",2004,5.33
"PA3390111",2006,4.56
"PA3390111",2008,5.62
"PA3390111",2010,9.19
"PA3390111",2012,8.48
"PA3390111",2014,6.06
"PA3390111",2016,5.33
"PA3390111",2018,4.56
"PA3390111",2020,7.64
"PA3390111",2021,7.19
"PA3390115",1990,5.09
"PA3390115",1992,7.04
"PA3390115",1994,5.57
"PA3390115",1996,5.3
"PA3390115",1998,4.28
"PA3390115",2000,3.62
"PA3390115",2002,5.66
"PA3390115",2004,5.33
"PA3390115",2006,4.56
"PA3390115",2008,5.62
"PA3390115",2010,9.19
"PA3390115",2012,8.48
"PA3390115",2014,6.06
"PA3390115",2016,5.33
"PA3390115",2018,4.56
"PA3390115",2020,7.64
"PA3390115",2021,7.19
"PA3480027",1990,5.22
"PA3480027",1992,7.23
"PA3480027",1994,5.73
"PA3480027",1996,5.4
"PA3480027",1998,4.31
"PA3480027",2000,3.67
"PA3480027",2002,5.51
"PA3480027",2004,5.35
"PA3480027",2006,4.55
"PA3480027",2008,5.55
"PA3480027",2010,9
"PA3480027",2012,8.31
"PA3480027",2014,6.01
"PA3480027",2016,5.25
"PA3480027",2018,4.48
"PA3480027",2020,7.28
"PA3480027",2021,6.79
"PA3480028",1990,5.37
"PA3480028",1992,7.46
"PA3480028",1994,5.91
"PA3480028",1996,5.52
"PA3480028",1998,4.34
"PA3480028",2000,3.73
"PA3480028",2002,5.33
"PA3480028",2004,5.37
"PA3480028",2006,4.54
"PA3480028",2008,5.46
"PA3480028",2010,8.78
"PA3480028",2012,8.1
"PA3480028",2014,5.94
"PA3480028",2016,5.15
"PA3480028",2018,4.38
"PA3480028",2020,6.84
"PA3480028",2021,6.32
"PA3480038",1990,5.37
"PA3480038",1992,7.46
"PA3480038",1994,5.91
"PA3480038",1996,5.52
"PA3480038",1998,4.34
"PA3480038",2000,3.73
"PA3480038",2002,5.33
"PA3480038",2004,5.37
"PA3480038",2006,4.54
"PA3480038",2008,5.46
"PA3480038",2010,8.78
"PA3480038",2012,8.1
"PA3480038",2014,5.94
"PA3480038",2016,5.15
"PA3480038",2018,4.38
"PA3480038",2020,6.84
"PA3480038",2021,6.32
"PA3480046",1990,5.22
"PA3480046",1992,7.23
"PA3480046",1994,5.73
"PA3480046",1996,5.4
"PA3480046",1998,4.31
"PA3480046",2000,3.67
"PA3480046",2002,5.51
"PA3480046",2004,5.35
"PA3480046",2006,4.55
"PA3480046",2008,5.55
"PA3480046",2010,9
"PA3480046",2012,8.31
"PA3480046",2014,6.01
"PA3480046",2016,5.25
"PA3480046",2018,4.48
"PA3480046",2020,7.28
"PA3480046",2021,6.79
"PA3480050",1990,5.06
"PA3480050",1992,7.53
"PA3480050",1994,6.03
"PA3480050",1996,5.51
"PA3480050",1998,4.24
"PA3480050",2000,3.51
"PA3480050",2002,5.19
"PA3480050",2004,5.07
"PA3480050",2006,4.43
"PA3480050",2008,5.31
"PA3480050",2010,9.07
"PA3480050",2012,8.28
"PA3480050",2014,6.04
"PA3480050",2016,5.01
"PA3480050",2018,4.24
"PA3480050",2020,6.95
"PA3480050",2021,6.49
"PA3480052",1990,5.37
"PA3480052",1992,7.46
"PA3480052",1994,5.91
"PA3480052",1996,5.52
"PA3480052",1998,4.34
"PA3480052",2000,3.73
"PA3480052",2002,5.33
"PA3480052",2004,5.37
"PA3480052",2006,4.54
"PA3480052",2008,5.46
"PA3480052",2010,8.78
"PA3480052",2012,8.1
"PA3480052",2014,5.94
"PA3480052",2016,5.15
"PA3480052",2018,4.38
"PA3480052",2020,6.84
"PA3480052",2021,6.32
"PA3480055",1990,5.82
"PA3480055",1992,8.43
"PA3480055",1994,6.74
"PA3480055",1996,6.25
"PA3480055",1998,4.96
"PA3480055",2000,3.87
"PA3480055",2002,5.49
"PA3480055",2004,5.51
"PA3480055",2006,4.76
"PA3480055",2008,5.65
"PA3480055",2010,9.11
"PA3480055",2012,8.68
"PA3480055",2014,6.48
"PA3480055",2016,5.52
"PA3480055",2018,4.69
"PA3480055",2020,7.51
"PA3480055",2021,6.91
"PA3480057",1990,5.22
"PA3480057",1992,7.23
"PA3480057",1994,5.73
"PA3480057",1996,5.4
"PA3480057",1998,4.31
"PA3480057",2000,3.67
"PA3480057",2002,5.51
"PA3480057",2004,5.35
"PA3480057",2006,4.55
"PA3480057",2008,5.55
"PA3480057",2010,9
"PA3480057",2012,8.31
"PA3480057",2014,6.01
"PA3480057",2016,5.25
"PA3480057",2018,4.48
"PA3480057",2020,7.28
"PA3480057",2021,6.79
"PA3540011",1990,7.84
"PA3540011",1992,9.71
"PA3540011",1994,8.26
"PA3540011",1996,8.45
"PA3540011",1998,6.81
"PA3540011",2000,5.81
"PA3540011",2002,6.97
"PA3540011",2004,6.8
"PA3540011",2006,5.41
"PA3540011",2008,6.22
"PA3540011",2010,10.6
"PA3540011",2012,9.73
"PA3540011",2014,7.08
"PA3540011",2016,6.17
"PA3540011",2018,5.12
"PA3540011",2020,7.18
"PA3540011",2021,7.01
"PA3540017",1990,7.84
"PA3540017",1992,9.71
"PA3540017",1994,8.26
"PA3540017",1996,8.45
"PA3540017",1998,6.81
"PA3540017",2000,5.81
"PA3540017",2002,6.97
"PA3540017",2004,6.8
"PA3540017",2006,5.41
"PA3540017",2008,6.22
"PA3540017",2010,10.6
"PA3540017",2012,9.73
"PA3540017",2014,7.08
"PA3540017",2016,6.17
"PA3540017",2018,5.12
"PA3540017",2020,7.18
"PA3540017",2021,7.01
"PA3540032",1990,7.84
"PA3540032",1992,9.71
"PA3540032",1994,8.26
"PA3540032",1996,8.45
"PA3540032",1998,6.81
"PA3540032",2000,5.81
"PA3540032",2002,6.97
"PA3540032",2004,6.8
"PA3540032",2006,5.41
"PA3540032",2008,6.22
"PA3540032",2010,10.6
"PA3540032",2012,9.73
"PA3540032",2014,7.08
"PA3540032",2016,6.17
"PA3540032",2018,5.12
"PA3540032",2020,7.18
"PA3540032",2021,7.01
"PA3540035",1990,7.84
"PA3540035",1992,9.71
"PA3540035",1994,8.26
"PA3540035",1996,8.45
"PA3540035",1998,6.81
"PA3540035",2000,5.81
"PA3540035",2002,6.97
"PA3540035",2004,6.8
"PA3540035",2006,5.41
"PA3540035",2008,6.22
"PA3540035",2010,10.6
"PA3540035",2012,9.73
"PA3540035",2014,7.08
"PA3540035",2016,6.17
"PA3540035",2018,5.12
"PA3540035",2020,7.18
"PA3540035",2021,7.01
"PA3540038",1990,7.84
"PA3540038",1992,9.71
"PA3540038",1994,8.26
"PA3540038",1996,8.45
"PA3540038",1998,6.81
"PA3540038",2000,5.81
"PA3540038",2002,6.97
"PA3540038",2004,6.8
"PA3540038",2006,5.41
"PA3540038",2008,6.22
"PA3540038",2010,10.6
"PA3540038",2012,9.73
"PA3540038",2014,7.08
"PA3540038",2016,6.17
"PA3540038",2018,5.12
"PA3540038",2020,7.18
"PA3540038",2021,7.01
"PA3540041",1990,7.84
"PA3540041",1992,9.71
"PA3540041",1994,8.26
"PA3540041",1996,8.45
