"GEOID","pwsid","totalhh","perArea","medianIncome","income20","HBI","PPI","burden","TRAD"
"420430222003","PA7220049",387,61.51,34604,8435,34.4,44,"Very High",8.4
"420430223003","PA7220049",668,1.85,44643,27051,10.8,40.2,"Very High",6.6
"420430223004","PA7220049",300,0.77,38333,22727,11.9,40.2,"Very High",7
"420430224034","PA7220049",823,0.11,52531,29648,8.7,28.6,"Moderate-High",4.9
"420430226061","PA7220049",557,2.67,38778,14732,19.3,26.3,"High",7.3
"420430229002","PA7220049",827,4.65,54208,28964,10,23.9,"High",5.3
"420430231001","PA7220049",689,0.93,73015,31881,9.1,27.1,"Moderate-High",4
"420430233004","PA7220049",311,0.42,31250,18803,14.1,62,"Very High",8.5
"420430234001","PA7220049",265,0.17,35863,17718,19.1,46.2,"Very High",9.4
"420950141001","PA3480050",226,100,77143,15455,NA,4.6,"unknown",NA
"420950141002","PA3480050",447,86.24,110190,47613,4.8,4.6,"Low-Moderate",2.1
"420950141003","PA3480050",435,100,57018,33619,6.8,4.6,"Low-Moderate",4
"420950141004","PA3480050",354,89.33,118182,58430,3.9,4.6,"Low",1.9
"420950142001","PA3480050",321,100,52113,25305,9,45.1,"High",4.4
"420950142002","PA3480050",533,100,29670,17327,13.1,45.1,"Very High",7.7
"420950142003","PA3480050",433,100,19904,8498,26.7,45.1,"Very High",11.4
"420950142004","PA3480050",472,100,51220,26436,8.6,45.1,"High",4.4
"420950142005","PA3480050",306,100,93517,41911,5.4,45.1,"High",2.4
"420950143001","PA3480050",539,100,41094,13596,16.7,29,"High",5.5
"420950143002","PA3480050",504,100,42246,21991,10.3,29,"High",5.4
"420950143003","PA3480050",318,100,41515,20736,11,29,"High",5.5
"420950144001","PA3480050",422,98.51,16741,10323,22,38.4,"Very High",13.6
"420950144002","PA3480050",433,92.84,43750,30300,7.5,38.4,"High",5.2
"420950144003","PA3480050",301,100,55094,18971,12,38.4,"Very High",4.1
"420950145001","PA3480050",604,87.84,57458,24108,9.4,39,"Very High",4
"420950145002","PA3480050",534,88.41,57130,17829,12.7,39,"Very High",4
"420950146001","PA3480050",478,98.1,49545,26961,8.4,55.8,"High",4.6
"420950146002","PA3480050",627,100,47706,18977,12,55.8,"Very High",4.8
"420950147001","PA3480050",501,100,70368,36613,6.2,33.7,"Moderate-High",3.2
"420950147002","PA3480050",457,100,55610,26594,8.5,33.7,"Moderate-High",4.1
"420950154003","PA3480050",449,0.23,54479,24190,10.1,17.2,"Moderate-High",4.5
"420950155003","PA3480050",833,0.33,71589,36217,6.1,12.9,"Low-Moderate",3.1
"420950168004","PA3480050",451,0.32,49647,35098,5.8,24.7,"Moderate-High",4.1
"420950169011","PA3480050",347,79.19,96125,60247,3.8,4.3,"Low",2.4
"420950169012","PA3480050",780,100,115789,71676,3.2,4.3,"Low",2
"420950169021","PA3480050",514,98.71,112763,48414,4.7,13.6,"Low-Moderate",2
"420950169022","PA3480050",568,96.95,101250,45813,5,13.6,"Low-Moderate",2.2
"420950171011","PA3480050",995,84.4,87311,52447,4.3,7,"Low",2.6
"420950171012","PA3480050",385,100,62036,31123,7.3,7,"Low-Moderate",3.7
"420950171013","PA3480050",982,100,127750,66883,3.4,7,"Low",1.8
"420950171021","PA3480050",1179,98.39,105234,53491,4.2,11.3,"Low",2.2
"420950171022","PA3480050",702,99.17,57857,27231,8.3,11.3,"Low-Moderate",3.9
"420950171023","PA3480050",1505,99.5,120972,59420,3.8,11.3,"Low",1.9
"420950172001","PA3480050",422,100,65667,14718,15.4,25.6,"High",3.5
"420950172002","PA3480050",800,100,49231,16018,14.2,25.6,"High",4.6
"420950172003","PA3480050",346,100,87955,18824,12.1,25.6,"High",2.6
"420950172004","PA3480050",786,100,58810,37110,6.1,25.6,"Moderate-High",3.9
"420950173001","PA3480050",474,100,57045,26642,8.5,26.6,"Moderate-High",4
"420950173002","PA3480050",578,100,71397,39022,5.8,26.6,"Moderate-High",3.2
"420950174011","PA3480050",710,100,109271,45653,5,11.4,"Low-Moderate",2.1
"420950174012","PA3480050",375,100,97863,27311,8.3,11.4,"Low-Moderate",2.3
"420950174013","PA3480050",1140,61.01,81554,51688,4.4,11.4,"Low",2.8
"420950174014","PA3480050",870,7.8,102110,59844,3.8,11.4,"Low",2.2
"420950174021","PA3480050",499,100,80694,60394,3.8,15,"Low",2.8
"420950174022","PA3480050",659,100,85625,42644,5.3,15,"Low-Moderate",2.6
"420950174023","PA3480050",341,100,93438,51601,4.4,15,"Low",2.4
"420950175011","PA3480050",533,100,60650,35414,6.4,16.8,"Low-Moderate",3.8
"420950175012","PA3480050",781,100,60156,36046,6.3,16.8,"Low-Moderate",3.8
"420950175013","PA3480050",347,100,64236,35478,6.4,16.8,"Low-Moderate",3.5
"420950175021","PA3480050",926,100,83981,43206,5.3,9.7,"Low-Moderate",2.7
"420950175022","PA3480050",961,100,81875,49302,4.6,9.7,"Low-Moderate",2.8
"420950175023","PA3480050",352,100,106800,46596,4.9,9.7,"Low-Moderate",2.1
"420950176043","PA3480050",532,12.02,115455,44938,5,16.2,"Low-Moderate",2
"420950176051","PA3480050",918,48.18,67404,28296,8,12.2,"Low-Moderate",3.4
"420950176052","PA3480050",553,66.03,106528,62902,3.6,12.2,"Low",2.1
"420950176061","PA3480050",1053,55.75,102891,43916,5.2,8.1,"Low-Moderate",2.2
"420950176062","PA3480050",619,27.07,125164,59529,3.8,8.1,"Low",1.8
"420950176071","PA3480050",857,88.34,95987,56577,4,6.8,"Low",2.4
"420950176072","PA3480050",478,100,110859,66127,3.4,6.8,"Low",2
"420950176073","PA3480050",986,100,102917,48876,4.7,6.8,"Low-Moderate",2.2
"420950180011","PA3480050",277,0.96,51750,21968,11.1,15.3,"Moderate-High",4.7
"420950181001","PA3480050",612,66.85,54833,25904,8.8,22.9,"Moderate-High",4.1
"420950181003","PA3480050",762,89.98,91786,54152,4.2,22.9,"Low-Moderate",2.5
"420171003031","PA1090026",403,0.52,48259,20438,7,34,"Moderate-High",3
"420171004011","PA1090026",1082,97.57,55789,24267,6,18.2,"Low-Moderate",2.6
"420171004012","PA1090026",374,52.37,86389,42014,3.5,18.2,"Low",1.7
"420171004013","PA1090026",219,100,46078,13804,10.5,18.2,"Moderate-High",3.1
"420171004014","PA1090026",533,100,85200,17687,8.2,18.2,"Low-Moderate",1.7
"420171004015","PA1090026",356,100,95000,45022,3.2,18.2,"Low",1.5
"420171004021","PA1090026",325,100,89228,63116,2.3,25,"Low-Moderate",1.6
"420171004022","PA1090026",420,100,80288,50507,2.9,25,"Low-Moderate",1.8
"420171004023","PA1090026",341,84.53,24525,16782,8.6,25,"Moderate-High",5.9
"420171004024","PA1090026",433,100,62699,26884,5.4,25,"Moderate-High",2.3
"420171004025","PA1090026",188,100,58833,49870,2.9,25,"Low-Moderate",2.5
"420171004026","PA1090026",524,100,84608,55729,2.6,25,"Low-Moderate",1.7
"420171004031","PA1090026",381,0.66,54792,28320,5.2,32.5,"Moderate-High",2.7
"420171004032","PA1090026",466,3.44,52593,18846,7.7,32.5,"Moderate-High",2.8
"420171004041","PA1090026",289,100,79338,64495,2.2,31.9,"Low-Moderate",1.8
"420171004042","PA1090026",514,100,75972,55688,2.6,31.9,"Low-Moderate",1.9
"420171004043","PA1090026",205,100,95104,47292,3.1,31.9,"Low-Moderate",1.5
"420171004044","PA1090026",276,100,45000,25705,5.6,31.9,"Moderate-High",3.2
"420171004045","PA1090026",546,67.61,31369,8019,18.1,31.9,"High",4.6
"420171004046","PA1090026",307,55.4,81645,39691,3.6,31.9,"Low-Moderate",1.8
"420171004047","PA1090026",259,81.18,92303,8252,17.6,31.9,"High",1.6
"420171004061","PA1090026",896,3.35,72813,20195,7.2,20,"Moderate-High",2
"420171004062","PA1090026",309,10.91,88068,49636,2.9,20,"Low-Moderate",1.6
"420171004063","PA1090026",261,5.02,94476,42519,3.4,20,"Low-Moderate",1.5
"420171004071","PA1090026",445,100,93523,50753,2.9,20.2,"Low-Moderate",1.6
"420171004081","PA1090026",436,100,84300,36254,4,16.3,"Low",1.7
"420171004082","PA1090026",618,100,84265,57108,2.5,16.3,"Low",1.7
"420171004083","PA1090026",304,100,67429,34310,4.2,16.3,"Low",2.1
"420171004084","PA1090026",476,100,71471,18881,7.7,16.3,"Low-Moderate",2
"420171004085","PA1090026",345,100,85078,37566,3.9,16.3,"Low",1.7
"420171008031","PA1090026",675,79.43,75563,32723,4.4,20.1,"Low-Moderate",1.9
"420171008032","PA1090026",477,94.44,81926,46206,3.1,20.1,"Low-Moderate",1.8
"420171008033","PA1090026",456,63.67,76923,39009,3.7,20.1,"Low-Moderate",1.9
"420171008041","PA1090026",321,99.92,125625,68717,2.1,7.2,"Low",1.1
"420171008042","PA1090026",260,100,89583,55534,2.6,7.2,"Low",1.6
"420171008043","PA1090026",573,97.29,101141,34986,4.1,7.2,"Low",1.4
"420171008051","PA1090026",427,98.18,120452,66058,2.2,11.4,"Low",1.2
"420171008052","PA1090026",588,98.27,80781,55202,2.6,11.4,"Low",1.8
"420171008053","PA1090026",381,70.41,65089,24039,6,11.4,"Low-Moderate",2.2
"420171008054","PA1090026",277,100,118359,60816,2.4,11.4,"Low",1.2
"420171008055","PA1090026",411,100,111083,69315,2.1,11.4,"Low",1.3
"420171008113","PA1090026",1326,1.49,50526,26549,5.4,30,"Moderate-High",2.8
"420171058051","PA1090026",630,41.26,67935,28872,5,21.1,"Moderate-High",2.1
"420171058054","PA1090026",380,0.83,112188,81033,1.9,21.1,"Low-Moderate",1.4
"420171058081","PA1090026",440,1.62,63333,33504,4.4,14.4,"Low",2.4
"420171058092","PA1090026",704,99.89,94125,56470,2.6,11,"Low",1.5
"420171058093","PA1090026",484,20.28,77262,57756,2.5,11,"Low",1.9
"420171058101","PA1090026",353,100,87083,54298,2.7,16.9,"Low",1.7
"420171058102","PA1090026",456,100,64286,16660,8.7,16.9,"Low-Moderate",2.2
"420171058111","PA1090026",562,100,60109,12337,11.7,11.6,"Moderate-High",2.4
"420171058112","PA1090026",427,100,87305,57772,2.5,11.6,"Low",1.7
"420171058113","PA1090026",345,100,86117,57732,2.5,11.6,"Low",1.7
"420171058114","PA1090026",279,100,119129,82372,1.8,11.6,"Low",1.2
"420171058115","PA1090026",459,100,100417,58203,2.5,11.6,"Low",1.4
"420171058121","PA1090026",545,100,96453,54989,2.6,8.4,"Low",1.5
"420171059001","PA1090026",365,100,62321,34777,4.2,21.9,"Low-Moderate",2.3
"420171059002","PA1090026",502,50.5,66136,19665,7.4,21.9,"Moderate-High",2.2
"420179800001","PA1090026",0,0.15,NA,NA,NA,NA,"unknown",NA
"420750001001","PA7380010",279,100,55881,18566,8.4,54.8,"High",2.8
"420750001002","PA7380010",380,100,22943,4723,32.9,54.8,"Very High",6.8
"420750001003","PA7380010",473,100,36169,19655,7.9,54.8,"High",4.3
"420750001004","PA7380010",247,100,83958,25740,6,54.8,"High",1.9
"420750001005","PA7380010",589,100,37813,17603,8.8,54.8,"High",4.1
"420750002001","PA7380010",598,100,31420,8038,19.3,48.6,"Very High",4.9
"420750002002","PA7380010",276,100,30608,9976,15.6,48.6,"Very High",5.1
"420750002003","PA7380010",571,100,45121,28205,5.5,48.6,"High",3.4
"420750002004","PA7380010",675,100,47188,23991,6.5,48.6,"High",3.3
"420750003001","PA7380010",462,100,24767,20030,7.8,69.6,"High",6.3
"420750003002","PA7380010",340,100,35938,10286,15.1,69.6,"Very High",4.3
"420750003003","PA7380010",670,97.84,24318,12551,12.4,69.6,"Very High",6.4
"420750004011","PA7380010",535,100,25885,15072,10.3,57.3,"Very High",6
"420750004012","PA7380010",615,100,34292,20485,7.6,57.3,"High",4.5
"420750004013","PA7380010",339,100,31914,20082,7.7,57.3,"High",4.9
"420750004021","PA7380010",396,100,47010,29073,5.3,53.5,"High",3.3
"420750004022","PA7380010",344,100,57258,28272,5.5,53.5,"High",2.7
"420750004023","PA7380010",395,100,44413,20602,7.5,53.5,"High",3.5
"420750004024","PA7380010",166,100,36818,15909,9.8,53.5,"Very High",4.2
"420750005001","PA7380010",503,100,30650,7138,21.8,38.9,"Very High",5.1
"420750005002","PA7380010",263,100,39275,27720,5.6,38.9,"High",4
"420750005003","PA7380010",330,100,61250,36322,4.3,38.9,"Moderate-High",2.5
"420750005004","PA7380010",443,100,54044,31608,4.9,38.9,"High",2.9
"420750020001","PA7380010",649,11.83,66302,30911,5,21.8,"Moderate-High",2.3
"420750020002","PA7380010",515,1.4,57337,21843,7,21.8,"Moderate-High",2.7
"420750022001","PA7380010",1533,12.77,67868,40294,3.9,28.1,"Low-Moderate",2.3
"420750022002","PA7380010",1168,10,52991,28703,5.4,28.1,"Moderate-High",2.9
"420750026001","PA7380010",590,51.52,66019,32499,4.8,22.8,"Moderate-High",2.4
"420750026002","PA7380010",290,70.03,77917,36315,4.3,22.8,"Low-Moderate",2
"420750027011","PA7380010",857,40.99,64028,24367,6.4,24.5,"Moderate-High",2.4
"420750027012","PA7380010",991,30.94,84479,50122,3.1,24.5,"Low-Moderate",1.8
"420750027013","PA7380010",446,3.17,60125,39065,4,24.5,"Low-Moderate",2.6
"420750027021","PA7380010",679,73.79,49583,24437,6.4,39,"High",3.1
"420750027022","PA7380010",860,8.96,59257,18773,8.3,39,"High",2.6
"420750027023","PA7380010",835,7.49,60444,23672,6.6,39,"High",2.6
"420750032001","PA7380010",998,20.26,67209,30319,5.1,11.3,"Low-Moderate",2.3
"420750032002","PA7380010",790,13.31,91136,58494,2.7,11.3,"Low",1.7
"420750033001","PA7380010",218,100,73000,40677,3.8,14.8,"Low",2.1
"420750033002","PA7380010",271,100,84716,48437,3.2,14.8,"Low",1.8
"420750033003","PA7380010",246,47.9,55278,35443,4.4,14.8,"Low",2.8
"420750034001","PA7380010",733,100,56161,26971,5.8,31.7,"Moderate-High",2.8
"420750034002","PA7380010",263,80.39,79861,51056,3,31.7,"Low-Moderate",2
"420750035001","PA7380010",760,61,75625,42858,3.6,15.9,"Low",2
"420750035002","PA7380010",681,9.79,106181,71009,2.2,15.9,"Low",1.5
"420750035003","PA7380010",577,50.32,48125,22949,6.8,15.9,"Low-Moderate",3.2
"420750036001","PA7380010",408,3.74,67692,39875,3.9,30.5,"Low-Moderate",2.3
"420750036002","PA7380010",991,98.29,53512,17560,8.8,30.5,"Moderate-High",2.9
"420171002112","PA1090079",611,0.72,85875,37131,5.8,19.6,"Low-Moderate",2.5
"420171002114","PA1090079",802,0.89,117941,44381,5,19.6,"Low-Moderate",1.9
"420171008033","PA1090079",456,2,76923,39347,5.7,20.1,"Moderate-High",2.9
"420171008043","PA1090079",573,1.33,101141,34961,6.3,7.2,"Low-Moderate",2.2
"420171008051","PA1090079",427,1.82,120452,62973,3.5,11.4,"Low",1.8
"420171008071","PA1090079",305,92.37,69219,44414,5,17.8,"Low-Moderate",3.2
"420171008072","PA1090079",1466,99.77,77500,39474,5.7,17.8,"Low-Moderate",2.9
"420171008081","PA1090079",726,0.88,122717,50493,4.4,7.5,"Low",1.8
"420171008083","PA1090079",241,14.92,164469,84480,2.6,7.5,"Low",1.4
"420171008091","PA1090079",430,54.72,142857,63428,3.5,6.9,"Low",1.6
"420171008092","PA1090079",479,61.56,168173,106702,2.1,6.9,"Low",1.3
"420171008093","PA1090079",1162,89.41,117711,40547,5.5,6.9,"Low-Moderate",1.9
"420171008111","PA1090079",371,99.94,76042,28655,7.8,30,"Moderate-High",2.9
"420171008112","PA1090079",252,88.59,155714,93024,2.4,30,"Low-Moderate",1.4
"420171008113","PA1090079",1326,86.49,50526,26904,8.3,30,"Moderate-High",4.4
"420171009001","PA1090079",1010,98.59,83594,39194,5.7,10.1,"Low-Moderate",2.7
"420171009002","PA1090079",523,100,92575,38195,5.8,10.1,"Low-Moderate",2.4
"420171009003","PA1090079",529,92.88,126648,63126,3.5,10.1,"Low",1.8
"420171009004","PA1090079",578,99.17,95000,59726,3.7,10.1,"Low",2.4
"420171011001","PA1090079",544,100,46833,24353,9.2,22.4,"Moderate-High",4.8
"420171011002","PA1090079",601,100,78147,29287,7.6,22.4,"Moderate-High",2.9
"420171014011","PA1090079",439,86.24,95750,60086,3.7,7,"Low",2.3
"420171014012","PA1090079",575,38.01,90771,43407,5.2,7,"Low-Moderate",2.5
"420171014013","PA1090079",306,90.4,110000,33817,6.6,7,"Low-Moderate",2
"420171014014","PA1090079",477,98.71,108523,55285,4,7,"Low",2.1
"420171014031","PA1090079",374,97.12,156176,108040,2.1,11.7,"Low",1.4
"420171014032","PA1090079",468,93.57,69432,40828,5.5,11.7,"Low-Moderate",3.2
"420171014033","PA1090079",360,100,118600,49130,4.6,11.7,"Low",1.9
"420171014034","PA1090079",808,97.87,91085,31278,7.1,11.7,"Low-Moderate",2.5
"420171014041","PA1090079",539,98.24,102639,48764,4.6,11.1,"Low",2.2
"420171014042","PA1090079",281,98.05,90156,34190,6.5,11.1,"Low-Moderate",2.5
"420171014051","PA1090079",306,96.7,90441,33046,6.8,19.3,"Low-Moderate",2.5
"420171014052","PA1090079",325,96.66,97254,64102,3.5,19.3,"Low",2.3
"420171014053","PA1090079",843,92.36,65369,23646,9.4,19.3,"Moderate-High",3.4
"420171014054","PA1090079",792,100,63628,36467,6.1,19.3,"Low-Moderate",3.5
"420171014055","PA1090079",227,100,74896,36147,6.2,19.3,"Low-Moderate",3
"420171015032","PA1090079",865,0.12,85194,44831,6,10.7,"Low-Moderate",3.2
"420171015052","PA1090079",333,0.64,136103,69920,3.2,8,"Low",1.6
"420171060001","PA1090079",346,3.08,93750,46549,4.8,12.2,"Low-Moderate",2.4
"420171060002","PA1090079",705,85.56,66806,37154,6,12.2,"Low-Moderate",3.3
"420171060003","PA1090079",301,100,100625,58383,3.8,12.2,"Low",2.2
"420171060004","PA1090079",271,95.6,98850,32499,6.9,12.2,"Low-Moderate",2.3
"420171061001","PA1090079",627,98.97,78750,26364,8.5,14.2,"Low-Moderate",2.8
"420171061002","PA1090079",299,100,106528,59778,3.7,14.2,"Low",2.1
"420171044001","PA1090130",1188,10.75,89861,33096,6.8,15.4,"Low-Moderate",2.5
"420171043032","PA1090160",1064,7.94,120938,61749,3.6,9.1,"Low",1.9
"420171043033","PA1090160",492,0.12,131596,54605,3.1,9.1,"Low",1.3
"420171043032","PA1090129",1064,6.37,120938,61626,3.6,9.1,"Low",1.9
"420171044001","PA1090129",1188,0.13,89861,32639,7.5,15.4,"Low-Moderate",2.7
"420792165022","PA2408011",546,2.08,88519,42101,3.8,21.6,"Low-Moderate",1.8
"420792165011","PA2400048",453,83.93,73750,40634,5.5,16.2,"Low-Moderate",3
"420792165012","PA2400048",420,100,63462,35032,6.3,16.2,"Low-Moderate",3.5
"420792165022","PA2400048",546,13.79,88519,42752,5.2,21.6,"Moderate-High",2.5
"420792165023","PA2400048",429,12.2,77734,17955,12.3,21.6,"High",2.9
"420810001001","PA4410173",684,99.82,34429,7470,28.1,39.7,"Very High",6.1
"420810001002","PA4410173",385,78.11,56250,27849,7.6,39.7,"High",3.7
"420810001003","PA4410173",502,100,61563,30908,6.8,39.7,"High",3.4
"420810002001","PA4410173",291,85.34,125179,80661,2.6,21,"Low-Moderate",1.7
"420810002002","PA4410173",368,89.17,69000,46219,4.6,21,"Low-Moderate",3
"420810002003","PA4410173",258,100,43269,20751,10.1,21,"High",4.9
"420810003001","PA4410173",285,100,60568,41073,5.1,51.4,"High",3.5
"420810003002","PA4410173",216,100,16456,7866,26.7,51.4,"Very High",12.8
"420810003003","PA4410173",180,86.94,69500,21798,9.6,51.4,"Very High",3
"420810003004","PA4410173",542,100,28679,26407,8,51.4,"High",7.3
"420810003005","PA4410173",217,99.26,68309,37828,5.6,51.4,"High",3.1
"420810003006","PA4410173",433,100,18217,11969,17.6,51.4,"Very High",11.5
"420810003007","PA4410173",387,100,24813,8007,26.2,51.4,"Very High",8.5
"420810004001","PA4410173",132,100,40526,32079,6.6,77.1,"High",5.2
"420810004002","PA4410173",148,100,75263,59436,3.5,77.1,"Moderate-High",2.8
"420810004003","PA4410173",471,100,30285,11842,17.8,77.1,"Very High",6.9
"420810004004","PA4410173",619,100,11649,5734,36.6,77.1,"Very High",18
"420810004005","PA4410173",588,100,20802,10682,19.7,77.1,"Very High",10.1
"420810005001","PA4410173",282,100,41250,20708,10.2,30.4,"High",5.1
"420810005002","PA4410173",490,100,33611,13632,15.4,30.4,"High",6.2
"420810005003","PA4410173",83,100,27891,5860,NA,30.4,"unknown",NA
"420810006001","PA4410173",436,100,52429,21929,9.6,35.2,"Very High",4
"420810006002","PA4410173",405,68.2,46250,19280,10.9,35.2,"Very High",4.5
"420810006003","PA4410173",251,100,31979,9067,23.2,35.2,"Very High",6.6
"420810008001","PA4410173",63,100,16705,4161,NA,26.2,"unknown",NA
"420810008002","PA4410173",226,100,23696,16633,12.6,26.2,"High",8.9
"420810009001","PA4410173",392,99.62,44130,30949,6.8,31.4,"Moderate-High",4.8
"420810009002","PA4410173",701,60.93,50813,30151,7,31.4,"Moderate-High",4.1
"420810010001","PA4410173",478,100,60000,31653,6.6,35,"High",3.5
"420810010002","PA4410173",191,71.91,57109,50060,4.2,35,"Moderate-High",3.7
"420810010003","PA4410173",729,100,50518,14349,14.7,35,"Very High",4.2
"420810111001","PA4410173",455,88.69,75417,34952,6,31.4,"Moderate-High",2.8
"420810111002","PA4410173",376,100,52885,17514,12,31.4,"High",4
"420810111003","PA4410173",452,100,25000,6570,32,31.4,"High",8.4
"420810111004","PA4410173",399,100,81681,24025,8.8,31.4,"Moderate-High",2.6
"420810111005","PA4410173",184,43.32,71250,38764,5.4,31.4,"Moderate-High",2.9
"420810111006","PA4410173",434,100,44000,31107,6.8,31.4,"Moderate-High",4.8
"420810112001","PA4410173",988,11.76,86250,28518,7.4,30.4,"Moderate-High",2.4
"420810112002","PA4410173",621,17.15,63814,38259,5.5,30.4,"Moderate-High",3.3
"420810112003","PA4410173",546,2.87,28963,16654,12.5,30.4,"High",7.2
"420810113021","PA4410173",614,29.51,69786,36388,5.8,30.4,"Moderate-High",3
"420810113022","PA4410173",336,0.18,74464,42612,7.1,30.4,"Moderate-High",4.1
"420810113023","PA4410173",489,93.23,53772,28929,7.3,30.4,"Moderate-High",3.9
"420810113024","PA4410173",476,85.3,67946,26159,8,30.4,"Moderate-High",3.1
"420810113025","PA4410173",251,78.78,58015,28379,7.4,30.4,"Moderate-High",3.6
"420810114001","PA4410173",264,0.56,62188,22221,8.4,28.9,"Moderate-High",3
"420810116011","PA4410173",503,62.82,54931,30771,6.8,20.6,"Moderate-High",3.8
"420810116021","PA4410173",328,80.38,34531,15440,13.6,29.5,"High",6.1
"420810116022","PA4410173",397,49.05,98662,41911,5,29.5,"Moderate-High",2.1
"420810116023","PA4410173",253,73.98,71339,47866,4.4,29.5,"Low-Moderate",3
"420810116024","PA4410173",261,45.55,65347,26853,7.8,29.5,"Moderate-High",3.2
"420810116025","PA4410173",451,99.9,56339,24031,8.8,29.5,"Moderate-High",3.7
"420810116026","PA4410173",333,63.9,75583,51986,4,29.5,"Low-Moderate",2.8
